% Model:              Transmission rate calculation.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jul 9 2025, 16:06
% Table:              目标表面 - 目标表面
% B1 (mm)                freq (Hz)                abs(comp1.w) (m)
77                       96000                    1.3009186972627383E-6
77                       97000                    1.666611974407766E-6
77                       98000                    1.2922599384731997E-6
77                       99000                    9.70941679733902E-7
77                       100000                   8.657066261214535E-7
78                       10000                    5.216518101765489E-7
78                       11000                    1.2057520140968425E-6
78                       12000                    6.878832229555601E-7
78                       13000                    4.004990857343049E-7
78                       14000                    6.148604859731831E-7
78                       15000                    1.1997518251026926E-6
78                       16000                    4.316420335996279E-7
78                       17000                    4.358626454058167E-7
78                       18000                    1.0824525366505052E-6
78                       19000                    5.748002839161792E-7
78                       20000                    3.493660630942488E-7
78                       21000                    4.1516351003690236E-7
78                       22000                    9.184162199124663E-7
78                       23000                    4.5052608369793734E-7
78                       24000                    3.2765186416693906E-7
78                       25000                    4.3273509180799545E-7
78                       26000                    8.256852994374897E-7
78                       27000                    7.241811168763125E-7
78                       28000                    6.410688460267484E-7
78                       29000                    7.437955900811006E-7
78                       30000                    9.706224123743035E-7
78                       31000                    1.3242803358036315E-6
78                       32000                    1.3957982128253033E-6
78                       33000                    1.0396277960956974E-6
78                       34000                    9.120575974646653E-7
78                       35000                    1.0972201940686809E-6
78                       36000                    1.8371812700032871E-6
78                       37000                    1.4756861911484314E-6
78                       38000                    8.962489037424012E-7
78                       39000                    7.773250986057469E-7
78                       40000                    9.415621073083841E-7
78                       41000                    1.69530716662621E-6
78                       42000                    1.5958277440247375E-6
78                       43000                    8.633235551648143E-7
78                       44000                    6.84804214701767E-7
78                       45000                    7.353936372960256E-7
78                       46000                    1.0822170358955868E-6
78                       47000                    1.672844234504394E-6
78                       48000                    1.0202144113286059E-6
78                       49000                    7.144591850183627E-7
78                       50000                    6.74711985744596E-7
78                       51000                    8.446051431726028E-7
78                       52000                    1.4715477290886344E-6
78                       53000                    1.5833823038014397E-6
78                       54000                    8.952146668193698E-7
78                       55000                    6.96631540164645E-7
78                       56000                    7.127388974692311E-7
78                       57000                    9.526598492737265E-7
78                       58000                    1.5796681086316183E-6
78                       59000                    1.3064054642961172E-6
78                       60000                    8.406904110286922E-7
78                       61000                    7.114025501588165E-7
78                       62000                    7.75841106751623E-7
78                       63000                    1.1168435989827128E-6
78                       64000                    1.7216110492036033E-6
78                       65000                    1.0694387036102614E-6
78                       66000                    6.971903102700036E-7
78                       67000                    5.900143629226374E-7
78                       68000                    6.196930505839894E-7
78                       69000                    8.092055587296512E-7
78                       70000                    1.2277863370830766E-6
78                       71000                    1.1026642534512438E-6
78                       72000                    7.358591589325633E-7
78                       73000                    6.009036553774847E-7
78                       74000                    6.056760783410486E-7
78                       75000                    7.538742663799889E-7
78                       76000                    1.1325567201721123E-6
78                       77000                    1.1700925246794481E-6
78                       78000                    7.579124815178061E-7
78                       79000                    5.759200065037652E-7
78                       80000                    5.321666957628404E-7
78                       81000                    5.865758512080852E-7
78                       82000                    7.729964900868899E-7
78                       83000                    1.1388236420799644E-6
78                       84000                    1.159774361131019E-6
78                       85000                    8.56019544976546E-7
78                       86000                    7.171883874477981E-7
78                       87000                    7.166319544167948E-7
78                       88000                    8.518787560656897E-7
78                       89000                    1.2023210984868468E-6
78                       90000                    1.5813233948993001E-6
78                       91000                    1.201126439676946E-6
78                       92000                    8.684474331084795E-7
78                       93000                    7.427959357609914E-7
78                       94000                    7.480242498811092E-7
78                       95000                    8.871509974125819E-7
78                       96000                    1.248939303935914E-6
78                       97000                    1.7257941064270239E-6
78                       98000                    1.3941431827137653E-6
78                       99000                    1.0245748537671324E-6
78                       100000                   8.976831620053222E-7
79                       10000                    5.1311968185632E-7
79                       11000                    1.1347732362247943E-6
79                       12000                    7.166123733955798E-7
79                       13000                    4.0697167978622154E-7
79                       14000                    6.20207052513779E-7
79                       15000                    1.193515070132852E-6
79                       16000                    4.2606437181916315E-7
79                       17000                    4.2378575916278965E-7
79                       18000                    1.0156350010017301E-6
79                       19000                    6.031693205438623E-7
79                       20000                    3.5753018814831096E-7
79                       21000                    4.210283970203614E-7
79                       22000                    9.242492705663545E-7
79                       23000                    4.4583094554830984E-7
79                       24000                    3.2161159288340913E-7
79                       25000                    4.1816366680526146E-7
79                       26000                    8.050759488122109E-7
79                       27000                    7.516111964961792E-7
79                       28000                    6.59480614972804E-7
79                       29000                    7.59071123349633E-7
79                       30000                    9.853904909165764E-7
79                       31000                    1.3359972484724595E-6
79                       32000                    1.3875552225269022E-6
79                       33000                    1.0220455098368026E-6
79                       34000                    8.87809407381649E-7
79                       35000                    1.0511750626808E-6
79                       36000                    1.7625564534037467E-6
79                       37000                    1.5728070807051361E-6
79                       38000                    9.367933960516766E-7
79                       39000                    8.003465957475076E-7
79                       40000                    9.620856794412344E-7
79                       41000                    1.7192751623160143E-6
79                       42000                    1.561805052465201E-6
79                       43000                    8.43480448360681E-7
79                       44000                    6.641114061325503E-7
79                       45000                    7.023100540188673E-7
79                       46000                    1.0073072789637018E-6
79                       47000                    1.6733308955234228E-6
79                       48000                    1.1005506482093188E-6
79                       49000                    7.513776394470977E-7
79                       50000                    6.985169194962041E-7
79                       51000                    8.671161860602448E-7
79                       52000                    1.4997123984021781E-6
79                       53000                    1.5532312618100968E-6
79                       54000                    8.749674470090586E-7
79                       55000                    6.774741418192784E-7
79                       56000                    6.858266371123348E-7
79                       57000                    9.005607277969437E-7
79                       58000                    1.5141922780690501E-6
79                       59000                    1.4044783023618761E-6
79                       60000                    8.872599492675108E-7
79                       61000                    7.362772353346304E-7
79                       62000                    7.920250435833968E-7
79                       63000                    1.122918573602885E-6
79                       64000                    1.6841748774092469E-6
79                       65000                    1.0544255902431655E-6
79                       66000                    6.871629858743994E-7
79                       67000                    5.77484593473587E-7
79                       68000                    6.000035149252521E-7
79                       69000                    7.733937564336589E-7
79                       70000                    1.200979767047896E-6
79                       71000                    1.185610059936026E-6
79                       72000                    7.778182371580844E-7
79                       73000                    6.209797118152436E-7
79                       74000                    6.15725390740609E-7
79                       75000                    7.54394333146053E-7
79                       76000                    1.1122527922717385E-6
79                       77000                    1.1612959314053857E-6
79                       78000                    7.592918118106029E-7
79                       79000                    5.743708839877792E-7
79                       80000                    5.268778130640896E-7
79                       81000                    5.756271787825503E-7
79                       82000                    7.520249383232838E-7
79                       83000                    1.125016767610528E-6
79                       84000                    1.2201204476672764E-6
79                       85000                    8.972361689457005E-7
79                       86000                    7.377746076131109E-7
79                       87000                    7.251303571763955E-7
79                       88000                    8.474466403707209E-7
79                       89000                    1.172580240739905E-6
79                       90000                    1.5473688307253639E-6
79                       91000                    1.2098483874145093E-6
79                       92000                    8.743052129228093E-7
79                       93000                    7.426223261618782E-7
79                       94000                    7.427009053220271E-7
79                       95000                    8.764582633150694E-7
79                       96000                    1.2406067427375136E-6
79                       97000                    1.7993899570504594E-6
79                       98000                    1.4626581012820024E-6
79                       99000                    1.042265502039192E-6
79                       100000                   8.930641762492748E-7
80                       10000                    5.039406592206298E-7
80                       11000                    1.0645641948906508E-6
80                       12000                    7.513338450279113E-7
80                       13000                    4.1438617447175615E-7
80                       14000                    6.260481482984629E-7
80                       15000                    1.1845315187240243E-6
80                       16000                    4.199756081897601E-7
80                       17000                    4.1122315847993725E-7
80                       18000                    9.475011035176068E-7
80                       19000                    6.359463438747494E-7
80                       20000                    3.6601716723278703E-7
80                       21000                    4.259627624407858E-7
80                       22000                    9.258150913270973E-7
80                       23000                    4.4179600659625414E-7
80                       24000                    3.1581383332049345E-7
80                       25000                    4.041987755237636E-7
80                       26000                    7.791951640598465E-7
80                       27000                    7.742082440117735E-7
80                       28000                    6.748623203406311E-7
80                       29000                    7.721079695386606E-7
80                       30000                    9.988059756478568E-7
80                       31000                    1.3447477190557288E-6
80                       32000                    1.3810487289426407E-6
80                       33000                    1.0086112387658904E-6
80                       34000                    8.666696094688813E-7
80                       35000                    1.0081945266591938E-6
80                       36000                    1.6776581664031995E-6
80                       37000                    1.6815180486109993E-6
80                       38000                    9.81094955328479E-7
80                       39000                    8.213758557707409E-7
80                       40000                    9.729061334557926E-7
80                       41000                    1.7046894245998208E-6
80                       42000                    1.547331487586519E-6
80                       43000                    8.342973303012017E-7
80                       44000                    6.501385092054947E-7
80                       45000                    6.766327450887474E-7
80                       46000                    9.472338684550561E-7
80                       47000                    1.6512223367773682E-6
80                       48000                    1.1861097638333948E-6
80                       49000                    7.859148756912502E-7
80                       50000                    7.155572656470094E-7
80                       51000                    8.739152517116109E-7
80                       52000                    1.4813841294493186E-6
80                       53000                    1.540406346497306E-6
80                       54000                    8.68737553370504E-7
80                       55000                    6.670018595914422E-7
80                       56000                    6.674346648268435E-7
80                       57000                    8.626591861821835E-7
80                       58000                    1.459320897101582E-6
80                       59000                    1.4951679019634363E-6
80                       60000                    9.224749806701477E-7
80                       61000                    7.461701802879862E-7
80                       62000                    7.844699684611188E-7
80                       63000                    1.078451530702334E-6
80                       64000                    1.6185875715738027E-6
80                       65000                    1.0768033691144725E-6
80                       66000                    6.969385807905626E-7
80                       67000                    5.786259023647162E-7
80                       68000                    5.940994939895949E-7
80                       69000                    7.577280064667287E-7
80                       70000                    1.1916415447721701E-6
80                       71000                    1.243231944523191E-6
80                       72000                    7.961125830498521E-7
80                       73000                    6.20339388405963E-7
80                       74000                    6.02192492164429E-7
80                       75000                    7.194704135839631E-7
80                       76000                    1.0377481593300328E-6
80                       77000                    1.1665155999291989E-6
80                       78000                    7.858116583683351E-7
80                       79000                    5.878261311640034E-7
80                       80000                    5.327434688696819E-7
80                       81000                    5.760327257091387E-7
80                       82000                    7.464970796240578E-7
80                       83000                    1.1213659038838872E-6
80                       84000                    1.2435891602155859E-6
80                       85000                    9.023272600980745E-7
80                       86000                    7.277468727340753E-7
80                       87000                    7.011746920378802E-7
80                       88000                    7.99553756124049E-7
80                       89000                    1.0761895202091725E-6
80                       90000                    1.4806792424688808E-6
80                       91000                    1.2778942734363723E-6
80                       92000                    9.248789748056732E-7
80                       93000                    7.740541664318194E-7
80                       94000                    7.646742794753961E-7
80                       95000                    8.949065123912439E-7
80                       96000                    1.2655136706145447E-6
80                       97000                    1.8557302470548356E-6
80                       98000                    1.473407525148516E-6
80                       99000                    1.023488275590983E-6
80                       100000                   8.592586142522948E-7
81                       10000                    4.956349555397168E-7
81                       11000                    1.0071787473647336E-6
81                       12000                    7.862320363471404E-7
81                       13000                    4.217963534471149E-7
81                       14000                    6.32960891510954E-7
81                       15000                    1.1719423844873692E-6
81                       16000                    4.143675787715542E-7
81                       17000                    4.007849076721097E-7
81                       18000                    8.931183468973269E-7
81                       19000                    6.67313121039767E-7
81                       20000                    3.7392553668450916E-7
81                       21000                    4.3062140915732663E-7
81                       22000                    9.274789112229457E-7
81                       23000                    4.394530566656355E-7
81                       24000                    3.1199360175704445E-7
81                       25000                    3.9462097977129663E-7
81                       26000                    7.587985804353328E-7
81                       27000                    7.905033149223018E-7
81                       28000                    6.864461178414711E-7
81                       29000                    7.821463973175664E-7
81                       30000                    1.0111214377509727E-6
81                       31000                    1.3587032952689143E-6
81                       32000                    1.3814661806199006E-6
81                       33000                    9.996946558225434E-7
81                       34000                    8.523890790559824E-7
81                       35000                    9.805882648434976E-7
81                       36000                    1.6220621509202137E-6
81                       37000                    1.7630939860359975E-6
81                       38000                    1.012712761878809E-6
81                       39000                    8.343992553964384E-7
81                       40000                    9.759545408205658E-7
81                       41000                    1.6772519034261625E-6
81                       42000                    1.5373973421211943E-6
81                       43000                    8.308356911077149E-7
81                       44000                    6.432219287680618E-7
81                       45000                    6.631195338496925E-7
81                       46000                    9.164564985490503E-7
81                       47000                    1.6406905152386674E-6
81                       48000                    1.2467195006204752E-6
81                       49000                    8.063250886367098E-7
81                       50000                    7.222518980728344E-7
81                       51000                    8.69269920470834E-7
81                       52000                    1.4424925450160217E-6
81                       53000                    1.5356137144022692E-6
81                       54000                    8.737678306160875E-7
81                       55000                    6.679594090694536E-7
81                       56000                    6.652030458941637E-7
81                       57000                    8.562343076392241E-7
81                       58000                    1.4598429768222333E-6
81                       59000                    1.5352783512032725E-6
81                       60000                    9.277166043993496E-7
81                       61000                    7.387179332898459E-7
81                       62000                    7.63641467519747E-7
81                       63000                    1.0230412616975446E-6
81                       64000                    1.5487594171993818E-6
81                       65000                    1.114481640236649E-6
81                       66000                    7.189710581552371E-7
81                       67000                    5.920595281956598E-7
81                       68000                    6.050856667319158E-7
81                       69000                    7.723236501273177E-7
81                       70000                    1.2278425789260272E-6
81                       71000                    1.2550675330102225E-6
81                       72000                    7.845772502617561E-7
81                       73000                    6.049696691407399E-7
81                       74000                    5.806765889799456E-7
81                       75000                    6.821886681520787E-7
81                       76000                    9.690457981998276E-7
81                       77000                    1.1713870862639067E-6
81                       78000                    8.244507766584347E-7
81                       79000                    6.131463176776373E-7
81                       80000                    5.522710323679856E-7
81                       81000                    5.960201939405816E-7
81                       82000                    7.748113697615494E-7
81                       83000                    1.164357086355441E-6
81                       84000                    1.2334561242841154E-6
81                       85000                    8.736987400210868E-7
81                       86000                    7.000820911711445E-7
81                       87000                    6.69015741949476E-7
81                       88000                    7.530685888360819E-7
81                       89000                    9.988728180227938E-7
81                       90000                    1.4233763405537854E-6
81                       91000                    1.3568669580794401E-6
81                       92000                    9.894238031127721E-7
81                       93000                    8.196917234854739E-7
81                       94000                    8.058103541223908E-7
81                       95000                    9.449495391895313E-7
81                       96000                    1.3443483058888357E-6
81                       97000                    1.879944432480839E-6
81                       98000                    1.3906743073965264E-6
81                       99000                    9.670140446975612E-7
81                       100000                   8.133644682370574E-7
82                       10000                    4.878257873529374E-7
82                       11000                    9.54706644947036E-7
82                       12000                    8.252471179337317E-7
82                       13000                    4.292963864180668E-7
82                       14000                    6.381304320048433E-7
82                       15000                    1.165428430611109E-6
82                       16000                    4.100254959363997E-7
82                       17000                    3.91618822121406E-7
82                       18000                    8.450627416075977E-7
82                       19000                    6.996813436138771E-7
82                       20000                    3.808079298005877E-7
82                       21000                    4.323103651546804E-7
82                       22000                    9.236274228272273E-7
82                       23000                    4.4141917995444517E-7
82                       24000                    3.1031508066944485E-7
82                       25000                    3.8774794481986947E-7
82                       26000                    7.412138275284406E-7
82                       27000                    8.019239193363458E-7
82                       28000                    6.934301957646253E-7
82                       29000                    7.861433245493396E-7
82                       30000                    1.01579034120587E-6
82                       31000                    1.3693618166093633E-6
82                       32000                    1.3962370557256018E-6
82                       33000                    1.0017895614175015E-6
82                       34000                    8.457972278054017E-7
82                       35000                    9.618295719042467E-7
82                       36000                    1.5785884427137417E-6
82                       37000                    1.831640523207218E-6
82                       38000                    1.0344551789454E-6
82                       39000                    8.362665091726254E-7
82                       40000                    9.59191830132894E-7
82                       41000                    1.6040133971559168E-6
82                       42000                    1.5682525415772299E-6
82                       43000                    8.461869778826672E-7
82                       44000                    6.471579372501979E-7
82                       45000                    6.596951560445278E-7
82                       46000                    9.013936349846497E-7
82                       47000                    1.6407913542191063E-6
82                       48000                    1.290477289502312E-6
82                       49000                    8.13435099298031E-7
82                       50000                    7.146993069781893E-7
82                       51000                    8.414173725467764E-7
82                       52000                    1.3562231908513146E-6
82                       53000                    1.5725417950787727E-6
82                       54000                    9.05878668322038E-7
82                       55000                    6.837327488106751E-7
82                       56000                    6.747074429039895E-7
82                       57000                    8.633834450605006E-7
82                       58000                    1.476061162986673E-6
82                       59000                    1.5490042193570268E-6
82                       60000                    9.166635590521597E-7
82                       61000                    7.182874688793923E-7
82                       62000                    7.274796786591945E-7
82                       63000                    9.450170086613542E-7
82                       64000                    1.4597507062887973E-6
82                       65000                    1.1950117177028114E-6
82                       66000                    7.627294927195807E-7
82                       67000                    6.171145079176093E-7
82                       68000                    6.238164833454595E-7
82                       69000                    7.923348443480781E-7
82                       70000                    1.2592440494630358E-6
82                       71000                    1.2467946016835514E-6
82                       72000                    7.652092221295823E-7
82                       73000                    5.838116067165941E-7
82                       74000                    5.525080641708996E-7
82                       75000                    6.357701150938209E-7
82                       76000                    8.879309684003008E-7
82                       77000                    1.1826354995880884E-6
82                       78000                    8.946814077112999E-7
82                       79000                    6.544466418829724E-7
82                       80000                    5.793134730513607E-7
82                       81000                    6.177362263473966E-7
82                       82000                    7.961598085322267E-7
82                       83000                    1.1827125149839433E-6
82                       84000                    1.2198589116128737E-6
82                       85000                    8.534552035229835E-7
82                       86000                    6.776392020569284E-7
82                       87000                    6.39720180247871E-7
82                       88000                    7.085558492791099E-7
82                       89000                    9.246126134531142E-7
82                       90000                    1.3618907477727353E-6
82                       91000                    1.4747718666371761E-6
82                       92000                    1.0803578130224201E-6
82                       93000                    8.72143627971831E-7
82                       94000                    8.405347522359117E-7
82                       95000                    9.698594319788475E-7
82                       96000                    1.35176265185293E-6
82                       97000                    1.8268048094609979E-6
82                       98000                    1.3555340578689958E-6
82                       99000                    9.460310453033151E-7
82                       100000                   7.916130368943489E-7
83                       10000                    4.804693006372538E-7
83                       11000                    9.081500883868099E-7
83                       12000                    8.668590250798078E-7
83                       13000                    4.3647411359521226E-7
83                       14000                    6.413622761206621E-7
83                       15000                    1.1646805767175963E-6
83                       16000                    4.0712300813957707E-7
83                       17000                    3.842372307418576E-7
83                       18000                    8.060814908852668E-7
83                       19000                    7.306433317995339E-7
83                       20000                    3.862579982203348E-7
83                       21000                    4.3126340414995186E-7
83                       22000                    9.150761122958592E-7
83                       23000                    4.480761852066963E-7
83                       24000                    3.112534196031192E-7
83                       25000                    3.84551181451651E-7
83                       26000                    7.297727128033503E-7
83                       27000                    8.07563932070965E-7
83                       28000                    6.950022974337959E-7
83                       29000                    7.837537187143672E-7
83                       30000                    1.012566534432519E-6
83                       31000                    1.3761646445161079E-6
83                       32000                    1.424417019685188E-6
83                       33000                    1.0150557023682773E-6
83                       34000                    8.486071763036678E-7
83                       35000                    9.56514176599141E-7
83                       36000                    1.562682577139541E-6
83                       37000                    1.8721065182516776E-6
83                       38000                    1.0392091075791332E-6
83                       39000                    8.259535062428412E-7
83                       40000                    9.275171846864109E-7
83                       41000                    1.5048309501623038E-6
83                       42000                    1.6268757223937622E-6
83                       43000                    8.789334991886513E-7
83                       44000                    6.623517787372692E-7
83                       45000                    6.68443117409383E-7
83                       46000                    9.079248779784357E-7
83                       47000                    1.6688602217177855E-6
83                       48000                    1.3016492185095047E-6
83                       49000                    8.045723624581261E-7
83                       50000                    6.960876328345461E-7
83                       51000                    8.022221656517197E-7
83                       52000                    1.2558889209503968E-6
83                       53000                    1.6247645417065745E-6
83                       54000                    9.593525627278808E-7
83                       55000                    7.122921376424189E-7
83                       56000                    6.960068802372074E-7
83                       57000                    8.871080476447527E-7
83                       58000                    1.5163126235260735E-6
83                       59000                    1.5296523424426963E-6
83                       60000                    8.928817804447155E-7
83                       61000                    6.928771891359179E-7
83                       62000                    6.904692999802004E-7
83                       63000                    8.742158798266E-7
83                       64000                    1.3676189533309956E-6
83                       65000                    1.2999868571654763E-6
83                       66000                    8.223171667809551E-7
83                       67000                    6.512123085872924E-7
83                       68000                    6.499313428876798E-7
83                       69000                    8.197152119474655E-7
83                       70000                    1.2864295702213987E-6
83                       71000                    1.2201842746294663E-6
83                       72000                    7.458462328619886E-7
83                       73000                    5.6713945833372E-7
83                       74000                    5.32276941723104E-7
83                       75000                    6.043276528954397E-7
83                       76000                    8.346319172179986E-7
83                       77000                    1.1905837689807814E-6
83                       78000                    9.675975669243064E-7
83                       79000                    6.948612052842334E-7
83                       80000                    6.032468374575131E-7
83                       81000                    6.337592698323869E-7
83                       82000                    8.054105286212906E-7
83                       83000                    1.1770645543224037E-6
83                       84000                    1.2108557525763277E-6
83                       85000                    8.477826250055337E-7
83                       86000                    6.686886558987476E-7
83                       87000                    6.25505867629886E-7
83                       88000                    6.856188006790755E-7
83                       89000                    8.875681420055628E-7
83                       90000                    1.3391926755297982E-6
83                       91000                    1.5912989042158904E-6
83                       92000                    1.1552717448200278E-6
83                       93000                    9.047777108037802E-7
83                       94000                    8.523738503439936E-7
83                       95000                    9.62013162654736E-7
83                       96000                    1.3008248298308032E-6
83                       97000                    1.7369258917794463E-6
83                       98000                    1.3546815257049118E-6
83                       99000                    9.552241535865483E-7
83                       100000                   7.967224500373757E-7
84                       10000                    4.743761021494737E-7
84                       11000                    8.704301811744125E-7
84                       12000                    9.06783221412815E-7
84                       13000                    4.4248326625693746E-7
84                       14000                    6.420461154495576E-7
84                       15000                    1.169074561399769E-6
84                       16000                    4.0563038609350506E-7
84                       17000                    3.78900472260116E-7
84                       18000                    7.778830912891304E-7
84                       19000                    7.543888599430855E-7
84                       20000                    3.889101723415311E-7
84                       21000                    4.2704505077500285E-7
84                       22000                    8.993913527965087E-7
84                       23000                    4.5712673689244284E-7
84                       24000                    3.1370532889107693E-7
84                       25000                    3.8417933172429554E-7
84                       26000                    7.239864047186736E-7
84                       27000                    8.035255771298479E-7
84                       28000                    6.885347322653665E-7
84                       29000                    7.738668193009523E-7
84                       30000                    9.999858117710328E-7
84                       31000                    1.3690644706631224E-6
84                       32000                    1.4546690572785916E-6
84                       33000                    1.0372610042649856E-6
84                       34000                    8.595768793448502E-7
84                       35000                    9.61879084001946E-7
84                       36000                    1.5652665343915166E-6
84                       37000                    1.879326252167803E-6
84                       38000                    1.029238476687748E-6
84                       39000                    8.073477758366865E-7
84                       40000                    8.888780901495293E-7
84                       41000                    1.3997694781629306E-6
84                       42000                    1.6923245965781107E-6
84                       43000                    9.22489870432888E-7
84                       44000                    6.837960514428803E-7
84                       45000                    6.836662154654211E-7
84                       46000                    9.259268214770614E-7
84                       47000                    1.7062374206921632E-6
84                       48000                    1.2821733634412072E-6
84                       49000                    7.837927556850939E-7
84                       50000                    6.709992888438371E-7
84                       51000                    7.597396366825892E-7
84                       52000                    1.1593226690387977E-6
84                       53000                    1.663123906706702E-6
84                       54000                    1.0212884481555772E-6
84                       55000                    7.439535423543798E-7
84                       56000                    7.186237137248988E-7
84                       57000                    9.106811925918194E-7
84                       58000                    1.5436251783275923E-6
84                       59000                    1.4912892907227323E-6
84                       60000                    8.675134595736553E-7
84                       61000                    6.697682953240762E-7
84                       62000                    6.601276189631375E-7
84                       63000                    8.213428044430386E-7
84                       64000                    1.2908698068005918E-6
84                       65000                    1.3908468900406723E-6
84                       66000                    8.735366372266781E-7
84                       67000                    6.764695625937116E-7
84                       68000                    6.654613616468769E-7
84                       69000                    8.292898465983631E-7
84                       70000                    1.273718317826525E-6
84                       71000                    1.1903957772443088E-6
84                       72000                    7.33050643555323E-7
84                       73000                    5.568238594810696E-7
84                       74000                    5.199958229547873E-7
84                       75000                    5.860346128718023E-7
84                       76000                    8.052262270857698E-7
84                       77000                    1.19350504677751E-6
84                       78000                    1.0119908747983946E-6
84                       79000                    7.132796781508787E-7
84                       80000                    6.083714413409358E-7
84                       81000                    6.292886900212722E-7
